tid,outcome
2f9c05ca-7e4d-4f49-9b6f-f9ccb7394e89,0
23806427-a46b-4dc4-9ec3-45c293904deb,0
45bd3735-17d4-473d-8dab-29170d1e9a33,0
e588e672-0c7d-433f-9800-20a4695e6307,0
b1e618ec-712b-48d1-abe1-8ca408a72bb1,0
ffe4a779-ca02-4de8-ad4c-d4311c560836,0
d3e05c5c-54f4-4f25-ac38-6abaca278ca1,0
df20e94a-be7b-4fa9-8981-dd9bd48c7f85,0
de2335aa-e18f-4bd8-a2b2-6e144ab89439,0
2850afa5-841d-4a01-ab20-4e01bf4ddbca,0
aa73e9b7-e809-47aa-84af-75caebfce8fc,0
53b289e9-f0c2-4bcf-8737-42fc8431d66e,0
c781678e-f0cd-40e5-ae51-b42cd5c49f38,0
678fc961-7ba3-4c40-ade0-fe1d4e1b95c9,0
eed3d845-6836-4058-8955-22d916919832,0
e46b641e-5080-4553-bab9-2cdae3112702,0
b14a4806-3007-456d-93e0-466c3b6e6322,0
a4e5f9c7-8c5b-48a1-bf54-9ee73ac5655e,0
50d1df29-c1c7-4f40-9abf-6a3dfc52cd11,0
a6fce0ec-d344-4ad7-b965-96bdb613a1af,0
80df827c-40a5-4410-a48c-71b8ef801235,0
c26d22ab-3e6a-4f46-b1c2-e3e2bdfd3a7b,0
4acea247-b48b-42b0-b5e7-6c9b09d052c6,0
829859bc-2635-404e-ade7-7634cf464065,0
2f67e2dc-c44d-4e8e-bf00-61f7e2bf73d0,0
bd16b427-6f62-422f-976e-359944be414d,0
ee27ef3f-3829-4a49-90e1-b80a5fb48e1e,0
25455489-fe1e-4d63-9f33-1d008ea1148d,0
a61dc0d2-1da7-463d-a5e7-24e4ceed8dc5,0
cfc4e1fe-feb2-40ab-832d-009a841c0424,0
6e7372f7-c926-4c4e-a883-6e7af9347dda,0
ede12318-a279-4f56-9201-812ad53e8425,0
d50ee863-5bee-4257-83de-119cec5b25b2,0
4a2c4340-6d17-4355-9419-3c800ba4aea2,0
21e162d4-c4c4-49fe-861d-06e4b0e56075,0
c8ead73a-0106-4d78-a67d-f333d83a1644,0
66e45f50-d2d6-4534-8b87-7def7e561b7d,0
abc125fd-e22a-400e-8955-89829275029c,0
c7c58101-8911-4a93-b142-98467625dfb0,0
8c041973-9e2b-4158-8b49-04e8b005f7cc,0
24ece7fa-03ed-4c88-b8a3-180bfff4afb0,0
037774e8-e24d-4d5d-bf7b-18d746ed0dd0,0
5b4b63b8-6636-40a6-9690-e7432c0e522a,0
edd4102e-10e3-4082-b7a5-378ab106a73e,0
ce99422a-0689-4559-94ca-afa03d3af83b,0
be158b88-efd6-4438-b34b-6c371b0201a1,0
13c72400-6bd2-45bd-80a9-126d9fed8ab4,0
01d7163a-2c43-4ce7-94b0-078b33b08982,0
91d261a1-23a9-4f9c-a0be-33149405dd4f,0
95594088-1cae-49b3-86c4-64d009c98647,0
212bdf07-c10f-4aa8-8eb4-cfd372765b1a,0
42828004-010a-4d7c-9ed9-0d9b7631a5fd,0
5d84d0a0-a3c0-481d-9f0f-b4b67c3dc2c3,0
01c2d017-4eb6-482e-9377-19bb010d326a,0
0f2ee2e5-7700-4d84-9350-d8be4886559a,0
b0848698-8032-4d45-bffb-d0c69d31c106,0
63c21524-8d32-431a-a76f-e3050ad526df,0
16a80b88-8c51-4d35-910a-8a652e87c382,0
79db0da5-e1d2-4f8a-aa4c-e00c54fe65b7,0
7e8a7690-9051-4979-9801-0dd646e388b6,0
b6fae5f2-be2b-4462-8f2c-783e918603cd,0
8b736dc1-73cb-4618-bf11-4f230757d480,0
ac9bbcbc-2c2a-46ba-833e-1387a127075a,0
85955e31-2916-4c8a-93d2-1888cc4f8939,0
2143c2de-f6e2-4976-9b52-439a87bf92d5,0
3b83c2b0-59ef-49ed-8b81-18da2030dbf3,0
c94b5d24-fa12-44c4-b841-28152203e653,0
3e5cf6ff-fc06-4abb-b623-b308a8290202,0
fb069e04-f0a1-4e2a-8e54-10da9a9a2e67,0
dde8747c-ebe0-457c-a3cb-a57dd0eb38ac,0
4724c6ab-fef8-4508-aad4-4509f999e1c2,0
0ef846e1-be0f-4c0d-9fb6-9192dd06c9ea,0
c4672382-1dcf-43ec-a25e-32576ad64e3b,0
e2b6f8ec-d326-4491-bd0c-9e13fc18b267,0
ecfdf008-c71b-4914-98cd-2665782750f3,0
3268b6c2-8218-4520-9ba8-aa741713807c,0
f3ec4285-eb03-46e1-be25-b7d0f0584368,0
c2e24cfa-c75e-41cb-a133-5de9e1404d22,0
a280419a-9891-45ba-934b-6b486846f756,0
3427fdfe-dd6b-455c-a10f-79b7192b488c,0
00d3ca5b-6907-4045-8e88-1b0394f3a5f1,0
6a8eaa19-c945-4fca-8781-2fc2e7e7a892,0
2c6a011d-7c43-4b43-905d-5cbfb988832b,0
bc573698-6c5e-4f4f-aec0-fbc5cb161d6e,0
a4f8ae62-a639-4678-830b-c5c6a1248e81,0
e6bff32e-6faf-4c88-a9b4-a6097d8b5d1d,0
5bc065e5-c8a5-43cc-9193-b7a3bea68166,0
cdb5c782-4636-4045-80c6-03cec453da50,0
bd0fa4f0-d918-4e7a-8cdf-6f0dbe50ce35,0
5adbb3b0-9b43-43ff-8cb3-10d90f65f61f,0
b11dfa89-d83a-468d-ad8f-db7f660e69a5,0
ac68224c-9d4f-448a-b805-49df087a6234,0
320ab195-4386-433b-b187-7b2eb47c5d0e,0
77491bff-39c7-482d-b81c-c702acab8116,0
3e203d6b-a43b-4b7c-a90b-97ed8919ce3b,0
4b27a5b4-70c3-4913-aa17-57930036250c,0
3e3b30bf-028b-425f-9521-8868407a0531,0
3229fd75-f927-47a1-8786-96f941519200,0
867a4a60-7067-4499-ab65-773c056e5b80,0
08df66c4-5aa8-4638-9bda-298b69166f38,0
530bb8fa-754e-42e1-b981-7f7ac3db09a0,0
ee6aa1e3-75ca-4cdd-8378-28b8c3d64000,0
697da108-3b0b-45f7-a406-ac3c8d27326c,0
928fc87e-6544-4fa3-bbe0-2a037882fbb5,0
c22cd44b-d2ea-49a3-98f0-ee95bbf8b7ca,0
a8ae3626-45d3-4946-adc8-1bcaf02f8f6c,0
aa37ddd9-65a5-4407-8346-c158256055bf,0
43065165-5070-4f6e-8794-d706de2ca681,0
ea31bf02-cb96-417d-b16f-99433b38db24,0
91291ed2-435c-40e9-b439-8a4c1a9fbef4,0
b5340caa-3e6c-404c-9ce1-a1b6dee78a9b,0
ffe14970-d5b4-4ae6-9b50-17fd40c437d3,0
6b2d00e9-3cc6-4064-8559-a72dcb9e1299,0
5741211a-5d61-40d2-b1cc-7ce6497d652d,0
61789992-2f00-4ea0-bfa5-73a14ce6b510,0
3ba5eb19-2ccc-4c7d-8b4f-fb1e770d7c81,0
6e2a9a6e-656e-47ca-8816-e63951a58dbd,0
efa964a6-902d-4f7f-9545-167677a2462e,0
4be877c5-b81a-4673-9fcf-733e5e425bef,0
b936d06a-bec3-4ccb-ba04-6782fcdf368c,0
6c5e917d-6356-4fde-8d4d-c7cdaac8b7c6,0
199a3df2-7dbe-49cc-9d9c-ca3c0730a269,0
dcbd6dc7-356c-4e87-9d32-08698a132584,0
e21c1ec3-a947-4123-bde7-857c7eef89ee,0
fb215fa3-c364-4f63-bafc-190f8ca81d34,0
7c5b5560-ae18-4f64-b082-0493daa405e6,0
cdec0cdf-21e7-4c74-826e-6ef10dadf0ad,0
cdd6b817-6096-48ca-876c-f5aa8228303d,0
c88f61bb-252d-41c7-ab01-cda3e355ba79,0
e16699e0-0af8-4275-900f-9294f1c4af64,0
8a69cede-7794-4626-b43d-bcb4189ace6a,0
4c7da869-0ced-45e3-9454-e336e0999430,0
06d39d29-242b-4d75-a2cb-7c4522ad4ebd,0
d6581354-510e-4f12-a841-573ff1b3820d,0
7ad6e793-b2d7-44bd-ac70-4560162fe005,0
6fdc81d5-e561-41b2-a1fd-b2f55e0f7702,0
19e12aed-dbed-4765-bf67-06c2f4178aa1,0
5e11d4bd-1183-4c14-a19e-5aa93be36f97,0
c2083ebd-84ee-4a0c-a45a-ec1917d3cff1,0
1f195a15-8d0d-4329-b754-498460d04ca1,0
664f855b-a6dc-4017-ae26-17511d76c9b9,0
d5d90511-3132-49e2-97b6-57a6513b0452,0
a944aeac-9edd-43af-baa9-8a5718697c9e,0
e7049abb-cc16-425d-b30d-2b83daac895f,0
4f575666-ee03-4445-952b-cfd8ac19de88,0
b62d82a3-5be6-42cf-9fa1-2674d4c55fc6,0
13586867-6da0-43c9-a4b7-24af040700d9,0
b1a98f3e-89a4-43b0-a10d-f3bb8f3be403,0
86b63c6b-6cef-455c-b0bb-aca0bede936b,0
e2ce1379-02cd-496a-9473-fd4ac95ef6de,0
7ccea54a-bc5a-46b7-8f8c-2226ee4d49af,0
21619cd6-5833-41cd-9161-7b178b373d5e,0
28605c75-5402-4af0-8443-b48c5e262b17,0
e44198f0-06dc-477f-843d-c5c975d7f06c,0
fb077b8a-d274-4fb3-82a8-af4d85a3e5f2,0
60685a89-4be3-4a1b-a80a-57e6394e9673,0
01cad901-3054-466c-8513-19b0c602464d,0
ae916d72-0504-4714-812d-41751c9f4913,0
1b43ab31-04b9-4ef1-81a1-06a4a775cbf5,0
57888390-47b3-4819-97ce-0c4d82a88b73,0
a15de40c-4486-4888-b94a-b1be729a8d65,0
140185d0-43da-4a2b-91ba-9d548e3649f6,0
cf9f8a46-3920-4323-8559-4014e1af2370,0
a00d0fd8-73f6-48b1-ab56-18dfcb6aef78,0
5a6e37fb-5891-46e7-93ad-e8899e5a0222,0
5b9af4ce-cb52-43fd-b97a-a729c9767c74,0
42baf5c2-c38a-45bc-ae3f-4262c0932f8c,0
962231d0-7e40-4cf9-816f-88ecbfd49368,0
e23df96a-fd8c-444a-82cd-2f0dcc4bd2a3,0
b02b5b55-030a-4a36-a56e-fa300a8192e8,0
6cc84912-7b71-4435-9545-2e2201609a0f,0
d0680740-fdbe-434c-b435-bc2fc2b733c0,0
69574627-b6d5-4660-aff6-1bd2a225675b,0
01dacdde-b77f-411c-8eae-0eb6c111c2ae,0
cd06bce2-1485-4999-8a7a-73479c0e6031,0
9a12a87f-d600-4921-a0d6-bdd89d4ff06a,0
dc937e26-730e-4196-8c9d-bcb67a0d9070,0
c6fdec39-cdb7-46ef-80d5-5e3e85c84073,0
c7b2e0c9-e14f-45ff-bc05-c3a5cf89b691,0
09159eb6-f86e-4f50-97d2-78ffb00d35a7,0
5599a7f9-a03a-4669-a0af-10d8f4c30fd8,0
7e7c8258-208b-4574-8879-add7f13b9dc5,0
6e2330df-1710-4ba4-8363-c3e9763a091d,0
902ce789-17b6-43e0-a8a1-d0190d97f7a6,0
391a3c57-043b-47e9-b2cf-dca5ea01b7ca,0
a9e26c3f-820e-446f-b786-274432dbaa7e,0
2556d886-3549-487f-a18c-4167789d725f,0
100ec494-b9f8-4fcc-b943-2c44853cec93,0
bdd5667e-661b-44b8-9e58-4d6ca801e6e8,0
ebb9f089-f43b-4f5c-b32a-3fc930de4d34,0
7e44e7c8-df84-4e8d-bec2-7ce6636fa6f0,0
f4950e22-954c-44ab-8d4c-7e92893f221f,0
6ade302f-fcf5-4fdb-bcda-5f5c7063c340,0
68f9da0a-9b0a-4f43-b4eb-d436929d05da,0
ca25334a-17c7-4ad5-b48b-1514ba010061,0
bda2ff1a-cf80-405f-8602-978a0a15394b,0
22fc6e32-9033-4cf0-88c8-9a846465d670,0
549bd296-67ac-403d-b770-9cc4ea3eed97,0
898e8dc8-1f1d-4d61-bff1-644d70584e48,0
e5cf2968-3992-4fe3-9fa0-56b177345183,0
9b05d82a-c0be-4acf-8af8-71d1774f9403,0
1cf98a2a-3df3-4dbe-a424-1a8fea02e51a,0
18f02617-7548-4d5d-95a7-57b613b1138e,0
91dcb5c1-314e-408a-a6a6-398c3918346c,0
498082c1-9d92-488a-a501-df829339ac1d,0
7e08fd8a-7c22-4055-bc4c-035a1c6ef9a7,0
5d2d137d-ff7f-426b-b342-d74f12788374,0
dbf62840-4b19-4020-ab50-f4d8e6cc811d,0
959121e1-a607-4ef4-a1fe-5076d001e4a1,0
6d6832ed-fe02-4c26-9e2e-d5e7f889e9b5,0
bf04c0ae-9c94-4893-aa5b-93e74f4b764d,0
283c1dc5-623c-4017-9464-3bceeb775b95,0
60e0c3d1-e238-4605-93f7-0e4010552717,0
327c6053-9774-463c-847c-4d6a39ad8be1,0
d54af8b0-050e-43f0-af8c-2669425b2ecb,0
dde79bc3-5e07-4dc1-bf79-da19115cf4c3,0
ef29c142-d7f0-48c8-a9eb-2f1cbdc1e570,0
157f80de-fea9-4fe7-ae50-1237dc953e0f,0
ce764fd6-ebff-450c-bfeb-ff94c12d4c1b,0
6f967bad-5a8a-4870-9062-eb8bb475465e,0
b9021c48-b3b2-4dfa-be00-fd9d5992160d,0
2d65cf14-3e6e-43e2-adb0-9f71328822a7,0
5d9e783c-64d0-468f-b6de-f64df78f9b1e,0
e976f154-e2c8-41bb-89a7-053323348e52,0
e3aa64c5-ba2a-4d22-b9f9-58253e563a58,0
c0d5abef-48c5-4f02-8da4-1e8968877620,0
8bd04de2-e22a-4440-a958-90aac870db42,0
915eca13-9fe9-4048-893c-229c7985f74b,0
994093d7-aca7-453e-9b08-baa2fdb82500,0
b16c9595-5c3e-4e2e-998e-af76adbf35d6,0
6b077de0-4e01-470f-8e9e-cb56295a63e0,0
837bdbdd-9d34-4971-9a31-38f5b483877a,0
75ba7fe1-7f21-4bc6-94ff-40a036876080,0
31a48693-d08e-4e4e-ae56-fac28a931f09,0
ee8bfea7-87ca-4a54-97a9-11726889f3a7,0
277234fd-1b77-4c84-a041-7ffb5cd7ecac,0
2cb5f0f2-ca09-4156-870f-bec785f0e672,0
68471d48-9db1-4a9b-8704-97e615c3241b,0
092ca58b-22a4-4f71-a921-76aaafbd13b6,0
8177e81f-a78d-4379-8b49-c257d4c0edc5,0
23dd4131-e603-49ae-8dcf-030aca51d591,0
69054232-a6b8-4bd8-a57a-f91c0456fe41,0
dde59efe-66b2-4cd7-96a6-9bc303514517,0
87f4b072-1111-4197-a41b-26b25b63a2e4,0
a354e5c5-b7c3-4e07-95f1-030d4a9a434f,0
dd4c9052-a908-491f-b013-ec77ac795291,0
8431c52b-e1a6-4f70-acb5-ae34ff231505,0
9b69ebbf-abae-48f5-98ba-9a95d1271ded,0
f12b955f-98a7-44cc-9780-464e1c53a1a6,0
3277c9e8-18a0-43d5-bed2-b91beae08478,0
87b5147b-41c9-4a2f-9889-73cc29749aa9,0
b2d499fc-1ccc-4a23-8821-5c2852b2648f,0
dd6ed8b2-0570-4ea8-8dff-c4126684d358,0
ce142673-383b-43f2-bdb7-df08e561f9f9,0
6648f64e-c718-4132-a179-7460f5534998,0
4e5b0c9e-3671-4b7f-b544-dae898fb399b,0
9c0e9fb9-3812-440f-abc0-403f38400574,0
ce363a79-554a-4096-970c-6edcdc9a3b6d,0
4f7935a1-19c0-4d49-ac26-20eb75737315,0
9f7aed03-01d3-4955-ae9c-47b151b12247,0
0a684ee0-2567-4104-ba17-974013115157,0
c07831f4-51ae-4a6d-a430-b09a3f56b5ca,0
1a933507-9cf9-409d-b28c-d37f732f6ac7,0
42fe38eb-3bc9-4463-b210-787b2be3fec4,0
a2eabdce-5195-48e8-9cd3-c20d48dd4628,0
3c8b117d-5597-4cd7-9077-28645af53c63,0
047efacc-3dda-4277-8a3d-477c95a69606,0
21681230-986d-4f22-af79-e8a1d35c385f,0
282ed4f7-ed08-452f-b521-f01f25e1d9bd,0
86d8557e-65f6-4d26-a05c-0145c8b666f1,0
b66d098e-b7e6-46dd-b77d-99e23169ab76,0
4933b8dd-fb1f-4930-a86c-c1b930cc668c,0
6589c482-b825-4706-a77d-bc36c6490041,0
0321ea52-77f1-406f-ba38-391c03f27175,0
2fe530af-1e14-4ced-bc12-04f6eae55e7c,0
741bbbef-f8cf-4aa7-90e9-9bf9c86fa032,0
33ba1beb-c9c3-40a1-beb6-85c9e95117e5,0
ab38949d-90e1-4289-a030-f0213d45b563,0
7161c6f8-0ec6-4211-bb22-87397ad62aa8,0
b4d7fbf0-d2f3-4930-b73b-69eda00bab9f,0
f2aa3210-622d-4ea3-9916-660cbaa63085,0
d4007526-4493-4343-bd91-fb6a9af5a2ee,0
70bba26a-4139-408f-9bdd-5d5683bc4b1f,0
be8efa6b-33bd-479f-853c-54a2464c8483,0
604d2502-ff83-475c-b3ff-e92d0c95e11f,0
b38596d3-816f-4595-88e5-49492eb24128,0
432faaa1-ca67-4762-9a9e-2cc46b29c9ee,0
289c61dd-5178-4a86-bd25-b18f012f9afe,0
0fa05a94-4741-4223-9af6-fb264ed780f7,0
3da2b8ac-c7c1-41fc-9a8a-7d12067da0ab,0
ddf8c0eb-73d0-47d8-bfc5-58fe652ccbf9,0
0f5b7e09-fec6-4992-8ff1-b116cc86c25b,0
523374d2-14bb-4125-8f8e-fe445231b7d0,0
3262df2b-6ea8-453d-8003-c07cb291137c,0
f1276d38-888b-48f0-aad3-0413242c008e,0
a9e975d1-efe8-43a6-8a5c-846c8d8cdf38,0
cb3d5d40-4ff8-4dab-86bd-23043aaea3e2,0
d398f9ec-2174-4887-8f94-737f961371d6,0
87d94719-0707-49e2-ab9a-b5a050db5a1d,0
dfd15e4b-3b3a-44be-9673-b0a69ac71ffa,0
2787596b-a6ff-4eb7-b820-5825173f6d8e,0
69bce852-622c-41cd-9565-20283bc211d3,0
3ec253fe-e832-48d8-99bd-8920a81e0fd7,0
6f6c43d0-f80e-4900-9272-cd785e95b71c,0
80e040d0-ef05-4c51-810e-1764decb318a,0
6ece9c89-d625-49bd-baf6-23f32969d74b,0
e9854fd4-2847-45be-bc12-d9b26a883a53,0
56d8cb99-7284-4903-b8c9-9d27e130bcd5,0
61ee60d2-d856-41af-9c8b-4a79b69c5749,0
54f49495-7315-4cbe-8edc-b687cb21e163,0
8eea67bd-2947-4e7b-9c68-61b7b1f1c024,0
266a6f75-2613-4f4a-8c9f-fb6430eb1911,0
028917b8-13cb-4cf1-8c30-be7b55802a58,0
9ada1c0c-045e-4dac-9885-8159b06d83c6,0
0671b11b-bd28-46a5-bb19-727d713682cc,0
453ccc08-5128-4686-9f18-57217061d150,0
fea53457-4895-4e0e-8bc1-134b1288f967,0
5605385f-a844-40e0-b44f-d3e9e705566a,0
e3a57ac2-7b66-4c75-a468-7a36751f5e5d,0
9c9eeb26-dcaf-45cd-9cfe-9588bff07980,0
d7a20d98-ac7a-4306-899a-bd8a5064d3d8,0
23d2584e-0262-4d92-b286-6a74ba324237,0
c5ba8d9b-398f-4bcb-a592-0689b219fde6,0
85b81010-b3d7-4b0e-b894-f108098bd9dc,0
c6aae84c-28cc-45eb-b5f9-a9da80e074f5,0
e9475a20-eca5-402d-859e-1774379d3260,0
67a72366-e672-4023-aa4d-7e7d3aa5aa64,0
27ac6777-769e-4e7a-8fe4-a46a42a10794,0
01169066-9bf4-4701-aff2-86248fbb933b,0
903e9077-679d-4366-a479-e309f20d6839,0
beeae9c2-1c36-4a2e-85e3-f8ea6aa3bf0d,0
d8333ae5-fd88-4f0d-9276-f468f6341ed1,0
b598513e-5de4-4311-960c-a22b5aae0df5,0
2e51f3bc-0d4f-4ee3-81f5-9416f20addd3,0
b94786d8-094b-4f4a-a6c6-061ec245d68c,0
638c84a7-35c0-4797-bdf0-277d5e74a977,0
62d6d71b-87a6-4457-bd03-c6894c762cda,0
c46bbc44-3bdb-4045-95e2-5a3908bf8d5b,0
86d0d751-35c8-4296-871f-752abe1e1957,0
e6a6fff0-b835-4754-91d2-3d36385f6cc3,0
1cd284a3-5f45-47d6-9cde-e020eab4be95,0
05e68b23-d838-49ac-8806-d9bb2cb374b7,0
453fcf7c-e30c-486c-a9bc-7034e26d64a4,0
eacd75f6-f590-43a2-ba39-0a968005b9b1,0
05554e44-78b0-4be9-9fd4-6517f1707ea7,0
c0c8fc58-bf62-45fd-83ec-0558606df68b,0
425a72b0-990a-4014-a22b-57748dcec99d,0
cd421b3e-516b-4642-a90a-397df44859d4,0
06bbefe5-24af-4cdf-ad26-7afb1b3d3af7,0
8a70e3f8-b2fa-4b63-8199-59910518a11b,0
39d58f25-6a2d-4582-b1d6-1e077b068ca7,0
da0b5333-95e0-489c-9803-0dc929c8bd9c,0
33e5a426-0196-486a-ad20-be1ca20fdff7,0
9d6c89f6-4049-4328-bc05-737e9a175053,1
736bf4c6-baf7-4f63-852b-18db36a5ecd3,0
2e31f349-bb31-481c-bc24-e63b0ec1630f,0
aefa68f0-afe2-432c-a07f-51f24a699fa0,0
4e14ac8b-b5ed-4895-9afc-67f03436c346,0
bc32850e-3647-4c25-a46c-138cf1a61bef,0
3deaffe8-ebb3-4906-b408-4f498c218dac,0
e8369674-29ad-4503-b84a-0be2f6ba72d7,0
c5fef969-88e1-4d42-a826-3bb203435cac,0
b83ec343-6c75-4cc4-9573-12356eafe8ce,0
8ba2498a-ac6d-41b1-b25d-99ea9d47fa39,0
249671fc-bce2-48db-b28b-89500500b7f9,0
c0fc1f13-9fcf-4655-9002-dcf3f4a12239,0
44c625bd-1c22-48e9-8693-2364b470da47,0
3780eb80-f103-4ba2-b566-9b22c881919f,0
bf7de457-b0a6-4170-b068-7b78f12ede5f,0
d6bd9f5d-5139-4add-9d92-83227deee9f9,0
7b9b7788-9671-4e55-bc67-e814b2f5e2bb,0
c21d5ea3-77e5-4713-b240-d2ea136c50bb,0
34238654-fd6d-435b-b1a1-bed09d2cc00a,0
b232ed02-99c6-4e85-90fd-5c33ba3c0d8d,0
4031936e-473a-479d-86ba-a7843cbf44e7,0
4a0cba12-b0b7-44c8-848b-5b7ed26e94aa,0
9be4cd8f-7c51-4bbf-814c-a4cbe69c0361,0
3d7d3c7e-089b-488a-b526-d5d5fe98640e,0
51139531-041c-43b5-87d6-96c51f296a7f,0
dd5e6588-c9a5-4c92-926e-c4928034ecd5,0
9ad8e752-c0e6-4b74-8a17-3a00c6780219,0
d00533a1-f7bb-4e6d-8aa0-fdf612681014,0
54a4eb94-5132-4945-83b5-409ff24c8b56,0
ed5275c6-610c-4a3e-a057-6107e923d670,0
a916c361-755e-4eb6-be91-738111c2028e,0
d4b3bcaf-9581-4f36-bd94-bf83c4ea5a29,0
7c82c371-1bca-4572-819e-3e864c6ce5c4,0
89f2a92e-db8a-4508-9547-d0f94d97a9a1,0
7de97c60-2bb1-4390-8c3b-bd4e42d3ad0a,0
1d738133-8914-41cd-a012-2fc43973059a,0
b7cb6c98-1b56-4238-b97d-8546e2fb19c8,0
4972e071-401c-4579-8429-80eb960945ff,0
08291e97-8657-442e-b401-8a671520c8a0,0
f01d4ebe-71d4-4583-a2ed-0e38029a7cf9,0
2df08ff2-1e35-413d-b395-d9f7d1813df7,0
c5bf5629-8d40-4c93-9a5b-8454da46d776,0
945ed36b-524f-436d-b2cf-45d94693a528,0
346e3a72-d48b-454a-825d-e3ec6902a087,0
a35e28f2-0378-4772-895e-fd695df980ec,0
e05e54fb-4354-4810-8dbc-ee57ec98053f,0
97f9e21e-2b64-4877-9f5b-57732abfb518,0
15115bc0-0ce4-445a-af13-fde64741f25c,0
743fbc5f-678f-452b-a81c-99dcc3db3fc4,0
7317b719-8c10-4571-a185-7bf46496e722,0
4f880e46-45b4-4dec-b80d-5e49758283a5,0
7a49209e-4419-4e9a-8136-3d71965a1dfd,0
f7cd9dca-07d0-4a7b-a1d1-3d8251d4962f,0
c9e9a63e-8132-47ec-837f-21fc1599dadd,0
2918b639-7ed1-4615-adfd-ed0f3473af71,0
d241a1f1-d2e6-415d-9bc8-7ed927304a60,0
9cb0c149-80d2-4369-aa48-0c000735e2ef,0
4a0c9819-130f-4eba-b855-90c5a0e20472,0
92872730-e073-4f9c-a718-87193ebd40f0,0
a3302c0f-ef42-451a-a036-6e818a19b976,0
6275b00b-153a-4013-a1da-73a43af91529,0
378589a0-6b19-43f6-a99e-d8687a3fa8e7,0
0d3d6930-37d7-44c5-89b8-969eede3ea57,0
eb5cb15a-44fd-4e2f-9f8f-203572dc27d9,0
e5949775-611f-48f9-9fec-cc27818204c8,0
61c6e878-fd24-438f-a6bc-d1dc6be6a11e,0
853e92b4-a5e5-44d0-b28e-0265aa92a975,0
29381f83-84b4-40a4-95fe-0e59c42b52cc,1
f0e62ecd-b569-4873-b99e-adb4ac87affd,0
9c19e5ec-0a9a-4541-a2f2-389e7e1f8340,0
d2092103-5e35-4987-b95d-dd2e39ac2a3e,0
b96a1d26-550c-45dc-a3cc-d089ccc0ba73,0
cd15820a-cd0f-48e4-8039-ab8671a3a874,0
0d921fbe-a1a9-4d65-a392-688c22edee60,0
e5438edb-4744-4392-b4b6-4472a8086868,0
84ee4ffa-d8cb-412c-a5f6-0d96e77804e6,0
581d31a3-973c-485f-8a96-b07bd4f5758b,0
f798fcca-f59f-415a-9c81-668dda14f541,0
5fb0d623-df94-42d0-b782-ba7aa16427c3,0
972042d4-00a2-4113-ad9e-de3eb273c51b,0
ab2b187f-a979-45eb-abc8-34bb4639048b,0
27974fc1-6c89-43a5-ac13-304d47d6d2cd,0
41ad7a0b-1f97-485d-a3dc-b7f7ce5a8c5a,0
d9cf93f5-d0a6-4d51-8f86-833a097a98c1,0
c986d7d1-08b8-4346-bfd5-23c6a3583436,0
1550eae8-c6ce-4e9b-9c4d-233027aa93f8,0
938cf6ce-2e06-4143-96e5-ce87b74cd691,0
b44fb3a6-129b-4b33-8f3c-8826ff7692a0,0
2703993d-b5df-4e79-b6e3-951393f0628a,0
c2279ae3-6594-4109-b304-713e92c2be2c,0
ef407403-3084-4b63-9a36-1830ac118216,0
cbf8698a-3fcd-4c58-9ac1-d9f30a9fe182,0
2f71fe5a-117d-4190-a707-6b108fd78889,0
9b6e4ef1-cd39-48d9-a3c3-7f41bed4ed1a,0
cdc8f5d2-f902-43e4-90c4-1131a2288993,0
884155ce-8eb3-4dee-9d29-1f83a757192d,0
ac512724-d232-4809-91c1-8e8533612c22,0
c69ec372-311b-476a-9851-f07b36a7ae23,0
ce34b5c9-63e9-4f3d-ba48-ae4068e710c0,0
1b4f4f99-dadb-4b32-ab8b-049120211890,0
feb3dd37-ccc0-488a-b3da-a78eb6946c28,0
4d8f31ea-e3f8-4db0-a23c-90511dc37e59,0
12352bcd-b7ff-47ae-8c41-994dc9d1ee8a,0
26de72cd-54be-4d14-9bd9-350c42e920d3,0
3d353dee-1ed8-4104-9b81-a09e401d4604,0
9b16bd1d-d964-426c-994d-2798a77dcf86,0
4c01b22d-a1e4-43e6-baf0-f34cefd204b8,0
7c7a79b1-3bdf-453c-88f9-2ef3feb930ba,0
e5a319ec-98ee-457f-b20a-45468b51de8b,0
82f638f9-4aa3-442c-89db-8a416d09d150,0
60e1cc35-ba27-4e0d-8a4d-7013d47d61d2,0
2ed871de-c9e3-43ef-856d-25784a687fc3,0
8692b25c-f136-49b4-b58c-79429100e748,0
bd34f0b8-bc2a-447e-89bc-170872e19614,0
0319d3ff-e4cf-456e-a3e9-28c6615aacc1,0
3f678a2e-7ffb-4295-8e6d-35e7b4066fd8,0
6c0f8d86-3bd0-40e9-aafa-ee6cca5f68ff,0
aa3a756f-0d8f-4b02-b75c-06d547268b03,0
4556f66e-764d-49ae-af1e-ca96a24c439b,0
d6963e81-3265-4301-a45e-f663fcf7d43c,0
e7f25816-aedc-47c0-bb04-183cd2756e41,0
81f639ab-8d8c-4ce4-83d6-ab2e97f7ecbf,0
56f525b3-7751-4f8b-b0f3-415c2618ece7,0
9fd7ab6b-694b-4975-ab8d-fbfbe9118668,0
25006f3b-8443-4595-ba9a-bcca4909b9de,0
9441b3c7-abd1-4cc2-bdcf-570fc10698b8,0
d5b8bdf2-3ab3-4f3d-a280-9396aa0815ee,0
7b692c20-debc-48a1-9758-451974ef48db,0
16a66a69-f3aa-4d1a-a946-edf348a591d3,0
